Asset,Timeframe,Strategy_ID,Strategy_Name,Strategies,Trades,Win_Rate,ROI,SL,TP
BNBUSDT,15m,60,Consolidation_Break,"Breakout_20, Supertrend, ADX_Trend, Volume_Spike",42,21.43,4.49,0.02,0.12
BNBUSDT,15m,160,Volume_Break_Pro,"Volume_Spike, Breakout_20, Supertrend, ADX_Trend",42,21.43,4.49,0.02,0.12
BNBUSDT,15m,131,EMA_Cluster,"EMA_Cross, Trend_MA50, VWAP",67,19.4,4.49,0.012,0.08
BNBUSDT,4h,199,Stochastic_Trend_MACD,"Stochastic, Trend_MA50, MACD_Cross, EMA_Cross, ADX_Trend",41,24.39,4.46,0.015,0.09
SOLUSDT,1h,46,EMA_Rainbow_Stack,"EMA_Cross, Trend_MA50, ADX_Trend, VWAP",26,19.23,4.4,0.012,0.08
BTCUSDT,4h,87,Breakout_Retest_Pro,"Breakout_20, RSI_Oversold, MACD_Cross",69,21.74,4.4,0.01,0.07
ETHUSDT,1h,110,Trend_Break_Pro,"Trend_MA50, Breakout_20, Supertrend",188,21.28,4.36,0.018,0.1
ETHUSDT,1h,119,Breakout_Confirmation,"Breakout_20, Supertrend, MACD_Cross",188,21.28,4.36,0.018,0.1
BNBUSDT,4h,190,Trend_All_Confirm,"Trend_MA50, EMA_Cross, ADX_Trend, Supertrend, MACD_Cross",54,22.22,4.35,0.018,0.1
ETHUSDT,4h,94,Breakout_Alert,"Breakout_20, Supertrend, Volume_Spike",129,24.03,4.33,0.018,0.1
ETHUSDT,4h,33,Trend_Line_Break,"Breakout_20, Supertrend, ADX_Trend",129,24.03,4.33,0.018,0.1
XRPUSDT,1h,160,Volume_Break_Pro,"Volume_Spike, Breakout_20, Supertrend, ADX_Trend",20,20,4.24,0.02,0.12
XRPUSDT,1h,60,Consolidation_Break,"Breakout_20, Supertrend, ADX_Trend, Volume_Spike",20,20,4.24,0.02,0.12
BNBUSDT,4h,216,VWAP_BB_Stochastic_EMA,"VWAP, BB_Lower, Stochastic, EMA_Cross, ADX_Trend",65,23.08,4.21,0.015,0.09
BNBUSDT,15m,21,Bollinger_Squeeze_Entry,"BB_Lower, MACD_Cross, Stochastic",103,17.48,4.16,0.01,0.07
BNBUSDT,15m,158,BB_MACD_Trade,"BB_Lower, MACD_Cross, Stochastic",103,17.48,4.16,0.01,0.07
ETHUSDT,1h,33,Trend_Line_Break,"Breakout_20, Supertrend, ADX_Trend",188,21.28,4.08,0.018,0.1
ETHUSDT,1h,94,Breakout_Alert,"Breakout_20, Supertrend, Volume_Spike",188,21.28,4.08,0.018,0.1
ETHUSDT,4h,180,Volume_Trend_ADX,"Volume_Spike, Trend_MA50, ADX_Trend, EMA_Cross, MACD_Cross",73,21.92,4.08,0.018,0.1
ETHUSDT,4h,193,MACD_Trend_Strength,"MACD_Cross, Trend_MA50, ADX_Trend, EMA_Cross, Volume_Spike",73,21.92,4.08,0.018,0.1
ETHUSDT,1h,16,RSI_Extreme_Play,"RSI_Oversold, Stochastic, Trend_MA50",512,17.77,4.08,0.005,0.05
XRPUSDT,1h,35,RSI_Momentum_Burst,"RSI_Oversold, MACD_Cross, Volume_Spike",32,21.88,4.05,0.012,0.08
ETHUSDT,4h,110,Trend_Break_Pro,"Trend_MA50, Breakout_20, Supertrend",129,24.03,3.99,0.018,0.1
ETHUSDT,4h,119,Breakout_Confirmation,"Breakout_20, Supertrend, MACD_Cross",129,24.03,3.99,0.018,0.1
ETHUSDT,4h,137,ADX_EMA_Trade,"ADX_Trend, EMA_Cross, MACD_Cross",143,23.78,3.95,0.015,0.09
ETHUSDT,4h,23,Multi_Timeframe_Entry,"EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",143,23.78,3.95,0.015,0.09
BNBUSDT,15m,9,Stochastic_Reversal,"Stochastic, RSI_Oversold, BB_Lower",207,15.46,3.87,0.005,0.05
BNBUSDT,15m,4,Bollinger_Bounce,"BB_Lower, RSI_Oversold, Stochastic",207,15.46,3.87,0.005,0.05
SOLUSDT,1h,189,Volume_MACD_ADX,"Volume_Spike, MACD_Cross, ADX_Trend, Trend_MA50, Supertrend",20,20,3.84,0.018,0.1
ETHUSDT,15m,169,Volume_EMA_ADX,"Volume_Spike, EMA_Cross, ADX_Trend, Trend_MA50",97,17.53,3.83,0.015,0.09
ETHUSDT,4h,166,VWAP_ADX_Strength,"VWAP, ADX_Trend, EMA_Cross, MACD_Cross",119,23.53,3.82,0.015,0.09
SOLUSDT,1h,146,VWAP_Breakout,"VWAP, Breakout_20, MACD_Cross, ADX_Trend",20,20,3.78,0.018,0.1
BNBUSDT,4h,42,Dual_Stochastic,"Stochastic, RSI_Oversold, MACD_Cross",100,23,3.72,0.008,0.06
SOLUSDT,1h,179,Stochastic_Pro_Trade,"Stochastic, EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",32,21.88,3.69,0.015,0.09
BNBUSDT,15m,124,Breakout_Momentum,"Breakout_20, Volume_Spike, MACD_Cross",42,21.43,3.68,0.02,0.12
BNBUSDT,4h,52,MACD_Histogram_Trade,"MACD_Cross, RSI_Oversold, VWAP",122,23.77,3.67,0.01,0.07
SOLUSDT,1h,74,VWAP_Trend_Pro,"VWAP, EMA_Cross, ADX_Trend, Trend_MA50",23,21.74,3.67,0.015,0.09
BNBUSDT,4h,213,MACD_BB_Stochastic_ADX,"MACD_Cross, BB_Lower, Stochastic, ADX_Trend, Trend_MA50",31,22.58,3.64,0.015,0.09
ETHUSDT,15m,138,BB_EMA_Pro,"BB_Lower, EMA_Cross, VWAP",164,15.24,3.63,0.01,0.07
ETHUSDT,15m,128,BB_VWAP_Strategy,"BB_Lower, VWAP, EMA_Cross",164,15.24,3.63,0.01,0.07
BNBUSDT,4h,60,Consolidation_Break,"Breakout_20, Supertrend, ADX_Trend, Volume_Spike",61,22.95,3.53,0.02,0.12
BNBUSDT,4h,160,Volume_Break_Pro,"Volume_Spike, Breakout_20, Supertrend, ADX_Trend",61,22.95,3.53,0.02,0.12
BNBUSDT,15m,71,Trend_Channel_Bounce,"BB_Lower, Trend_MA50, VWAP",116,17.24,3.49,0.01,0.07
ETHUSDT,4h,58,RSI_Bullish_Divergence,"RSI_Oversold, MACD_Cross, BB_Lower",126,23.02,3.48,0.008,0.06
ETHUSDT,4h,102,RSI_Divergence_Pro,"RSI_Oversold, MACD_Cross, BB_Lower",126,23.02,3.48,0.008,0.06
ETHUSDT,4h,132,RSI_BB_Combo,"RSI_Oversold, BB_Lower, MACD_Cross",126,23.02,3.48,0.008,0.06
XRPUSDT,1h,98,BB_Recovery,"BB_Lower, RSI_Oversold, Stochastic",39,20.51,3.45,0.008,0.06
BTCUSDT,15m,220,Ultimate_Entry,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend, ADX_Trend, VWAP, Trend_MA50, Volume_Spike",24,16.67,3.42,0.025,0.15
BNBUSDT,4h,175,Supertrend_Confirm,"Supertrend, EMA_Cross, ADX_Trend, RSI_Oversold, MACD_Cross",69,23.19,3.4,0.015,0.09
BNBUSDT,4h,215,Supertrend_RSI_MACD_ADX,"Supertrend, RSI_Oversold, MACD_Cross, ADX_Trend, EMA_Cross",69,23.19,3.4,0.015,0.09
BNBUSDT,15m,46,EMA_Rainbow_Stack,"EMA_Cross, Trend_MA50, ADX_Trend, VWAP",68,19.12,3.36,0.012,0.08
BNBUSDT,15m,174,Breakout_Multi_Signal,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross, Supertrend",41,19.51,3.28,0.02,0.12
ETHUSDT,4h,209,Volume_EMA_Stochastic_ADX,"Volume_Spike, EMA_Cross, Stochastic, ADX_Trend, Trend_MA50",76,22.37,3.26,0.018,0.1
BNBUSDT,15m,49,Stochastic_Momentum,"Stochastic, MACD_Cross, ADX_Trend",108,16.67,3.26,0.01,0.07
XRPUSDT,1h,172,RSI_BB_VWAP,"RSI_Oversold, BB_Lower, VWAP, Supertrend",45,20,3.26,0.01,0.07
BNBUSDT,15m,38,Breakout_Momentum,"Breakout_20, Volume_Spike, MACD_Cross, Supertrend",42,21.43,3.17,0.02,0.12
BTCUSDT,4h,213,MACD_BB_Stochastic_ADX,"MACD_Cross, BB_Lower, Stochastic, ADX_Trend, Trend_MA50",31,22.58,3.16,0.015,0.09
BTCUSDT,1h,106,VWAP_Break_Pro,"VWAP, Breakout_20, MACD_Cross",76,19.74,3.05,0.015,0.09
BNBUSDT,15m,128,BB_VWAP_Strategy,"BB_Lower, VWAP, EMA_Cross",116,17.24,2.96,0.01,0.07
BNBUSDT,15m,138,BB_EMA_Pro,"BB_Lower, EMA_Cross, VWAP",116,17.24,2.96,0.01,0.07
XRPUSDT,1h,204,Breakout_Stochastic_ADX,"Breakout_20, Stochastic, ADX_Trend, Supertrend, EMA_Cross",21,19.05,2.95,0.02,0.12
XRPUSDT,4h,3,Volume_Breakout_Pro,"Volume_Spike, Breakout_20, VWAP",45,24.44,2.93,0.012,0.08
BTCUSDT,4h,98,BB_Recovery,"BB_Lower, RSI_Oversold, Stochastic",88,21.59,2.93,0.008,0.06
SOLUSDT,4h,168,BB_Stochastic_ADX,"BB_Lower, Stochastic, ADX_Trend, VWAP",46,28.26,2.91,0.01,0.07
ETHUSDT,15m,130,Trend_Stochastic,"Trend_MA50, Stochastic, EMA_Cross",118,16.1,2.86,0.012,0.08
XRPUSDT,1h,29,Supertrend_Reversal,"Supertrend, RSI_Oversold, Stochastic",59,18.64,2.82,0.008,0.06
BNBUSDT,1h,216,VWAP_BB_Stochastic_EMA,"VWAP, BB_Lower, Stochastic, EMA_Cross, ADX_Trend",102,20.59,2.79,0.015,0.09
XRPUSDT,1h,85,Stochastic_Trend,"Stochastic, Trend_MA50, ADX_Trend",42,21.43,2.79,0.012,0.08
XRPUSDT,1h,147,ADX_Stochastic_Trade,"ADX_Trend, Stochastic, Trend_MA50",42,21.43,2.79,0.012,0.08
SOLUSDT,15m,181,EMA_BB_Stochastic,"EMA_Cross, BB_Lower, Stochastic, VWAP",16,18.75,2.77,0.01,0.07
SOLUSDT,15m,188,BB_Stochastic_VWAP,"BB_Lower, Stochastic, VWAP, EMA_Cross",16,18.75,2.77,0.01,0.07
BNBUSDT,4h,117,BB_Stochastic_Pro,"BB_Lower, Stochastic, MACD_Cross",101,22.77,2.76,0.008,0.06
BNBUSDT,1h,62,RSI_Extreme_Reversal,"RSI_Oversold, Stochastic, BB_Lower, VWAP",214,18.22,2.72,0.005,0.05
BNBUSDT,15m,154,Breakout_VWAP,"Breakout_20, VWAP, Volume_Spike, MACD_Cross",44,22.73,2.71,0.018,0.1
BNBUSDT,15m,203,MACD_VWAP_Breakout,"MACD_Cross, VWAP, Breakout_20, Volume_Spike",44,22.73,2.71,0.018,0.1
ETHUSDT,1h,71,Trend_Channel_Bounce,"BB_Lower, Trend_MA50, VWAP",297,19.19,2.64,0.01,0.07
XRPUSDT,1h,129,Stochastic_ADX,"Stochastic, ADX_Trend, Supertrend",41,21.95,2.64,0.012,0.08
BNBUSDT,1h,155,Supertrend_ADX_Pro,"Supertrend, ADX_Trend, EMA_Cross, Volume_Spike",126,19.84,2.6,0.015,0.09
BTCUSDT,4h,226,Quick_Profit,"RSI_Oversold, Stochastic, BB_Lower",107,28.04,2.56,0.005,0.035
SOLUSDT,1h,124,Breakout_Momentum,"Breakout_20, Volume_Spike, MACD_Cross",18,22.22,2.54,0.02,0.12
XRPUSDT,1h,17,MACD_Divergence,"MACD_Cross, EMA_Cross, BB_Lower",58,18.97,2.53,0.008,0.06
XRPUSDT,15m,69,Stochastic_KD_Cross,"Stochastic, EMA_Cross, RSI_Oversold",18,16.67,2.47,0.008,0.06
SOLUSDT,1h,111,EMA_Acceleration,"EMA_Cross, MACD_Cross, Volume_Spike",33,21.21,2.45,0.015,0.09
BNBUSDT,1h,74,VWAP_Trend_Pro,"VWAP, EMA_Cross, ADX_Trend, Trend_MA50",113,19.47,2.42,0.015,0.09
BTCUSDT,4h,20,Trend_Acceleration,"EMA_Cross, ADX_Trend, Volume_Spike, Trend_MA50",48,22.92,2.4,0.018,0.1
BNBUSDT,15m,134,Breakout_ADX,"Breakout_20, ADX_Trend, Supertrend",43,20.93,2.37,0.02,0.12
ETHUSDT,4h,217,ADX_EMA_VWAP_MACD,"ADX_Trend, EMA_Cross, VWAP, MACD_Cross, Supertrend",104,23.08,2.37,0.018,0.1
ETHUSDT,1h,182,RSI_Trend_ADX,"RSI_Oversold, Trend_MA50, ADX_Trend, EMA_Cross",228,19.3,2.36,0.012,0.08
ETHUSDT,15m,172,RSI_BB_VWAP,"RSI_Oversold, BB_Lower, VWAP, Supertrend",160,15.62,2.32,0.01,0.07
XRPUSDT,4h,175,Supertrend_Confirm,"Supertrend, EMA_Cross, ADX_Trend, RSI_Oversold, MACD_Cross",54,20.37,2.32,0.015,0.09
XRPUSDT,1h,25,Stochastic_Cross_Pro,"Stochastic, MACD_Cross, Trend_MA50",42,19.05,2.32,0.01,0.07
XRPUSDT,4h,215,Supertrend_RSI_MACD_ADX,"Supertrend, RSI_Oversold, MACD_Cross, ADX_Trend, EMA_Cross",54,20.37,2.32,0.015,0.09
BNBUSDT,15m,32,Volatility_Expansion,"BB_Lower, Volume_Spike, Breakout_20",66,19.7,2.29,0.015,0.09
ETHUSDT,4h,185,Supertrend_Multi_Pro,"Supertrend, EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",104,21.15,2.26,0.015,0.09
ETHUSDT,4h,191,EMA_BB_ADX,"EMA_Cross, BB_Lower, ADX_Trend, Supertrend",146,23.29,2.26,0.015,0.09
ETHUSDT,4h,36,Golden_Cross_Pro,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",104,21.15,2.26,0.015,0.09
ETHUSDT,4h,5,Trend_Follower_Multi,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",104,21.15,2.26,0.015,0.09
ETHUSDT,4h,150,Multi_Trend_Entry,"Trend_MA50, EMA_Cross, MACD_Cross, ADX_Trend",104,21.15,2.26,0.015,0.09
XRPUSDT,1h,99,Stochastic_Pro,"Stochastic, MACD_Cross, EMA_Cross",41,19.51,2.25,0.01,0.07
BNBUSDT,1h,33,Trend_Line_Break,"Breakout_20, Supertrend, ADX_Trend",100,21,2.25,0.018,0.1
BNBUSDT,1h,94,Breakout_Alert,"Breakout_20, Supertrend, Volume_Spike",100,21,2.25,0.018,0.1
ETHUSDT,4h,220,Ultimate_Entry,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend, ADX_Trend, VWAP, Trend_MA50, Volume_Spike",40,20,2.23,0.025,0.15
BNBUSDT,15m,177,ADX_Stochastic_BB,"ADX_Trend, Stochastic, BB_Lower, RSI_Oversold",102,17.65,2.19,0.01,0.07
BTCUSDT,4h,52,MACD_Histogram_Trade,"MACD_Cross, RSI_Oversold, VWAP",86,20.93,2.19,0.01,0.07
BNBUSDT,4h,218,BB_Stochastic_ADX_Trend,"BB_Lower, Stochastic, ADX_Trend, Trend_MA50, EMA_Cross",53,24.53,2.18,0.015,0.09
SOLUSDT,1h,221,Conservative_Entry,"EMA_Cross, Trend_MA50, ADX_Trend",74,21.62,2.1,0.008,0.05
ETHUSDT,4h,125,Supertrend_Volume,"Supertrend, Volume_Spike, EMA_Cross",152,23.68,2.1,0.015,0.09
ETHUSDT,4h,105,Supertrend_Alpha,"Supertrend, EMA_Cross, ADX_Trend",152,23.68,2.1,0.015,0.09
ETHUSDT,4h,106,VWAP_Break_Pro,"VWAP, Breakout_20, MACD_Cross",120,23.33,2.04,0.015,0.09
SOLUSDT,1h,171,EMA_MACD_Stochastic,"EMA_Cross, MACD_Cross, Stochastic, ADX_Trend",33,21.21,2.01,0.015,0.09
BTCUSDT,4h,159,Stochastic_Trend_ADX,"Stochastic, Trend_MA50, ADX_Trend, EMA_Cross",81,20.99,1.99,0.012,0.08
ETHUSDT,15m,187,ADX_EMA_BB,"ADX_Trend, EMA_Cross, BB_Lower, Stochastic",127,14.96,1.93,0.012,0.08
BNBUSDT,15m,169,Volume_EMA_ADX,"Volume_Spike, EMA_Cross, ADX_Trend, Trend_MA50",65,20,1.92,0.015,0.09
BNBUSDT,4h,32,Volatility_Expansion,"BB_Lower, Volume_Spike, Breakout_20",63,22.22,1.89,0.015,0.09
ETHUSDT,15m,86,EMA_Convergence_Pro,"EMA_Cross, Trend_MA50, VWAP, MACD_Cross",113,15.04,1.89,0.012,0.08
SOLUSDT,1h,81,Breakout_Thermo,"Breakout_20, Volume_Spike, ADX_Trend, Trend_MA50",21,19.05,1.89,0.018,0.1
XRPUSDT,1h,176,VWAP_Momentum_Pro,"VWAP, EMA_Cross, MACD_Cross, Volume_Spike",26,19.23,1.89,0.015,0.09
XRPUSDT,1h,124,Breakout_Momentum,"Breakout_20, Volume_Spike, MACD_Cross",19,21.05,1.87,0.02,0.12
BTCUSDT,1h,12,EMA_Cloud_Strength,"EMA_Cross, Trend_MA50, ADX_Trend",63,19.05,1.85,0.015,0.09
BTCUSDT,1h,91,Trend_Follower_Pro,"EMA_Cross, Trend_MA50, ADX_Trend",63,19.05,1.85,0.015,0.09
SOLUSDT,1h,24,Volume_Surge_Entry,"Volume_Spike, EMA_Cross, RSI_Oversold",58,18.97,1.85,0.008,0.06
XRPUSDT,1h,70,EMA_Momentum_Entry,"EMA_Cross, MACD_Cross, Volume_Spike",35,20,1.84,0.012,0.08
XRPUSDT,1h,8,Momentum_Burst,"EMA_Cross, Volume_Spike, MACD_Cross",35,20,1.84,0.012,0.08
SOLUSDT,1h,204,Breakout_Stochastic_ADX,"Breakout_20, Stochastic, ADX_Trend, Supertrend, EMA_Cross",20,20,1.82,0.02,0.12
SOLUSDT,4h,41,VWAP_Break_Through,"VWAP, Breakout_20, Volume_Spike",41,21.95,1.79,0.015,0.09
SOLUSDT,4h,78,Volume_Profile,"Volume_Spike, VWAP, Breakout_20",41,21.95,1.79,0.015,0.09
ETHUSDT,1h,134,Breakout_ADX,"Breakout_20, ADX_Trend, Supertrend",134,20.15,1.78,0.02,0.12
BTCUSDT,4h,183,MACD_VWAP_Supertrend,"MACD_Cross, VWAP, Supertrend, Volume_Spike",61,21.31,1.77,0.015,0.09
BNBUSDT,4h,120,Multi_Indicator,"EMA_Cross, MACD_Cross, RSI_Oversold, ADX_Trend",70,22.86,1.76,0.015,0.09
BNBUSDT,4h,201,EMA_RSI_MACD_ADX,"EMA_Cross, RSI_Oversold, MACD_Cross, ADX_Trend",70,22.86,1.76,0.015,0.09
ETHUSDT,4h,199,Stochastic_Trend_MACD,"Stochastic, Trend_MA50, MACD_Cross, EMA_Cross, ADX_Trend",87,20.69,1.76,0.015,0.09
BNBUSDT,15m,225,High_Profit_Trade,"EMA_Cross, MACD_Cross, ADX_Trend, Supertrend, VWAP, Trend_MA50",22,22.73,1.7,0.025,0.15
XRPUSDT,1h,212,RSI_Stochastic_VWAP_ADX,"RSI_Oversold, Stochastic, VWAP, ADX_Trend, MACD_Cross",15,20,1.69,0.015,0.09
BNBUSDT,4h,29,Supertrend_Reversal,"Supertrend, RSI_Oversold, Stochastic",169,22.49,1.69,0.008,0.06
BNBUSDT,15m,3,Volume_Breakout_Pro,"Volume_Spike, Breakout_20, VWAP",69,18.84,1.68,0.012,0.08
BTCUSDT,15m,207,ADX_Stochastic_VWAP,"ADX_Trend, Stochastic, VWAP, BB_Lower, Volume_Spike",35,14.29,1.64,0.015,0.09
BNBUSDT,15m,74,VWAP_Trend_Pro,"VWAP, EMA_Cross, ADX_Trend, Trend_MA50",60,20,1.64,0.015,0.09
XRPUSDT,1h,131,EMA_Cluster,"EMA_Cross, Trend_MA50, VWAP",34,17.65,1.63,0.012,0.08
XRPUSDT,1h,101,EMA_Cloud_Strategy,"EMA_Cross, Trend_MA50, VWAP",34,17.65,1.63,0.012,0.08
ETHUSDT,4h,18,Channel_Breakout,"Breakout_20, Volume_Spike, Supertrend",149,23.49,1.6,0.015,0.09
ETHUSDT,4h,50,BB_Squeeze_Exit,"BB_Lower, Volume_Spike, Supertrend",149,23.49,1.6,0.015,0.09
ETHUSDT,4h,66,Volume_Surge_Breakout,"Volume_Spike, Breakout_20, Supertrend",149,23.49,1.6,0.015,0.09
XRPUSDT,15m,76,EMA_Divergence,"EMA_Cross, RSI_Oversold, BB_Lower",19,15.79,1.59,0.008,0.06
XRPUSDT,15m,27,EMA_Retracement,"EMA_Cross, BB_Lower, RSI_Oversold",19,15.79,1.59,0.008,0.06
XRPUSDT,1h,28,Breakout_Pullback,"Breakout_20, RSI_Oversold, BB_Lower",26,23.08,1.52,0.01,0.07
BTCUSDT,1h,161,EMA_Break_Momentum,"EMA_Cross, Breakout_20, MACD_Cross, ADX_Trend",56,19.64,1.5,0.018,0.1
ETHUSDT,1h,90,Max_Agreement,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend, ADX_Trend, VWAP",89,20.22,1.5,0.025,0.15
BTCUSDT,4h,194,Breakout_Volume_ADX,"Breakout_20, Volume_Spike, ADX_Trend, Supertrend, VWAP",30,20,1.49,0.02,0.12
XRPUSDT,1h,20,Trend_Acceleration,"EMA_Cross, ADX_Trend, Volume_Spike, Trend_MA50",19,21.05,1.48,0.018,0.1
BNBUSDT,15m,214,Breakout_EMA_ADX_VWAP,"Breakout_20, EMA_Cross, ADX_Trend, VWAP, Volume_Spike",43,20.93,1.48,0.02,0.12
BNBUSDT,4h,193,MACD_Trend_Strength,"MACD_Cross, Trend_MA50, ADX_Trend, EMA_Cross, Volume_Spike",47,21.28,1.47,0.018,0.1
BNBUSDT,4h,180,Volume_Trend_ADX,"Volume_Spike, Trend_MA50, ADX_Trend, EMA_Cross, MACD_Cross",47,21.28,1.47,0.018,0.1
BNBUSDT,15m,173,MACD_Breakout,"MACD_Cross, Breakout_20, Volume_Spike, ADX_Trend",42,21.43,1.36,0.02,0.12
ETHUSDT,15m,222,Moderate_Strategy,"EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",137,16.79,1.31,0.012,0.07
SOLUSDT,4h,219,Volume_Stochastic_MACD_ADX,"Volume_Spike, Stochastic, MACD_Cross, ADX_Trend, Trend_MA50, Supertrend",18,22.22,1.22,0.02,0.12
SOLUSDT,4h,192,RSI_Stochastic_ADX,"RSI_Oversold, Stochastic, ADX_Trend, MACD_Cross",49,26.53,1.21,0.012,0.08
SOLUSDT,1h,34,EMA_Convergence,"EMA_Cross, Trend_MA50, VWAP",35,17.14,1.1,0.01,0.07
XRPUSDT,1h,159,Stochastic_Trend_ADX,"Stochastic, Trend_MA50, ADX_Trend, EMA_Cross",36,19.44,1.08,0.012,0.08
BNBUSDT,1h,186,VWAP_Break_Entry,"VWAP, Breakout_20, ADX_Trend, RSI_Oversold",99,20.2,1.07,0.018,0.1
BNBUSDT,15m,202,RSI_BB_MACD_Stochastic,"RSI_Oversold, BB_Lower, MACD_Cross, Stochastic",75,18.67,1.06,0.01,0.07
XRPUSDT,1h,138,BB_EMA_Pro,"BB_Lower, EMA_Cross, VWAP",37,18.92,1.06,0.01,0.07
XRPUSDT,1h,128,BB_VWAP_Strategy,"BB_Lower, VWAP, EMA_Cross",37,18.92,1.06,0.01,0.07
XRPUSDT,1h,66,Volume_Surge_Breakout,"Volume_Spike, Breakout_20, Supertrend",32,21.88,1.04,0.015,0.09
XRPUSDT,1h,50,BB_Squeeze_Exit,"BB_Lower, Volume_Spike, Supertrend",32,21.88,1.04,0.015,0.09
XRPUSDT,1h,18,Channel_Breakout,"Breakout_20, Volume_Spike, Supertrend",32,21.88,1.04,0.015,0.09
SOLUSDT,1h,131,EMA_Cluster,"EMA_Cross, Trend_MA50, VWAP",27,18.52,1.04,0.012,0.08
SOLUSDT,1h,101,EMA_Cloud_Strategy,"EMA_Cross, Trend_MA50, VWAP",27,18.52,1.04,0.012,0.08
XRPUSDT,1h,123,MACD_Supertrend,"MACD_Cross, Supertrend, VWAP",42,21.43,1.02,0.012,0.08
XRPUSDT,1h,54,Supertrend_VWAP_Combo,"Supertrend, VWAP, EMA_Cross",42,21.43,1.02,0.012,0.08
XRPUSDT,1h,143,MACD_BB_Strategy,"MACD_Cross, BB_Lower, Supertrend",42,21.43,1.02,0.012,0.08
XRPUSDT,1h,77,MACD_Confirmation,"MACD_Cross, Supertrend, ADX_Trend",42,21.43,1.02,0.012,0.08
XRPUSDT,1h,114,Supertrend_ADX,"Supertrend, ADX_Trend, Trend_MA50",42,21.43,1.02,0.012,0.08
XRPUSDT,1h,61,EMA_Cross_Trend,"EMA_Cross, ADX_Trend, Supertrend",42,21.43,1.02,0.012,0.08
XRPUSDT,1h,139,Stochastic_MACD,"Stochastic, MACD_Cross, Supertrend",42,21.43,1.02,0.012,0.08
XRPUSDT,1h,40,Supertrend_Cluster_Pro,"Supertrend, EMA_Cross, Volume_Spike",42,21.43,1.02,0.012,0.08
XRPUSDT,1h,26,ADX_Strength_Entry,"ADX_Trend, EMA_Cross, Supertrend",42,21.43,1.02,0.012,0.08
ETHUSDT,4h,51,Trend_Pullback_Entry,"EMA_Cross, BB_Lower, Trend_MA50",206,21.84,1.01,0.008,0.06
XRPUSDT,4h,87,Breakout_Retest_Pro,"Breakout_20, RSI_Oversold, MACD_Cross",51,21.57,0.98,0.01,0.07
BNBUSDT,15m,120,Multi_Indicator,"EMA_Cross, MACD_Cross, RSI_Oversold, ADX_Trend",67,19.4,0.98,0.015,0.09
BNBUSDT,15m,175,Supertrend_Confirm,"Supertrend, EMA_Cross, ADX_Trend, RSI_Oversold, MACD_Cross",67,19.4,0.98,0.015,0.09
BNBUSDT,15m,201,EMA_RSI_MACD_ADX,"EMA_Cross, RSI_Oversold, MACD_Cross, ADX_Trend",67,19.4,0.98,0.015,0.09
BNBUSDT,15m,215,Supertrend_RSI_MACD_ADX,"Supertrend, RSI_Oversold, MACD_Cross, ADX_Trend, EMA_Cross",67,19.4,0.98,0.015,0.09
ETHUSDT,15m,90,Max_Agreement,"EMA_Cross, MACD_Cross, RSI_Oversold, Supertrend, ADX_Trend, VWAP",54,14.81,0.96,0.025,0.15
XRPUSDT,1h,42,Dual_Stochastic,"Stochastic, RSI_Oversold, MACD_Cross",40,20,0.96,0.008,0.06
SOLUSDT,4h,224,Low_Risk_Trade,"RSI_Oversold, BB_Lower, VWAP",65,29.23,0.95,0.005,0.04
ETHUSDT,15m,39,ADX_Volatility_Trade,"ADX_Trend, BB_Lower, RSI_Oversold",167,15.57,0.9,0.01,0.07
ETHUSDT,15m,127,ADX_BB_Combo,"ADX_Trend, BB_Lower, RSI_Oversold",167,15.57,0.9,0.01,0.07
BNBUSDT,15m,149,Volume_Trend_Pro,"Volume_Spike, Trend_MA50, EMA_Cross",66,19.7,0.87,0.015,0.09
BNBUSDT,15m,118,Trend_Volume,"Trend_MA50, Volume_Spike, EMA_Cross",66,19.7,0.87,0.015,0.09
XRPUSDT,1h,187,ADX_EMA_BB,"ADX_Trend, EMA_Cross, BB_Lower, Stochastic",36,19.44,0.86,0.012,0.08
BNBUSDT,1h,5,Trend_Follower_Multi,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",101,18.81,0.85,0.015,0.09
BNBUSDT,1h,185,Supertrend_Multi_Pro,"Supertrend, EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",101,18.81,0.85,0.015,0.09
BNBUSDT,1h,36,Golden_Cross_Pro,"EMA_Cross, MACD_Cross, ADX_Trend, Trend_MA50",101,18.81,0.85,0.015,0.09
BNBUSDT,15m,111,EMA_Acceleration,"EMA_Cross, MACD_Cross, Volume_Spike",61,19.67,0.85,0.015,0.09
BNBUSDT,1h,150,Multi_Trend_Entry,"Trend_MA50, EMA_Cross, MACD_Cross, ADX_Trend",101,18.81,0.85,0.015,0.09
